truck_id,route_id,departure_date,estimated_arrival,delay
25976643,R-4e6c7c29,2019-01-28 07:00:00,2019-01-29 06:29:24.000000000,0
18255500,R-b2c4f391,2019-01-28 07:00:00,2019-01-28 20:47:24.000000000,0
28411080,R-83cbeb27,2019-01-28 07:00:00,2019-01-29 02:00:00.000000000,0
18895478,R-857dd031,2019-01-28 07:00:00,2019-01-28 17:51:36.000000000,0
26367553,R-03ec1b30,2019-01-28 07:00:00,2019-01-29 06:07:12.000000000,1
68430851,R-db3d7921,2019-01-28 07:00:00,2019-01-28 16:18:00.000000000,0
12526607,R-07cc5c04,2019-01-28 07:00:00,2019-01-28 09:15:36.000000000,0
14625993,R-54506058,2019-01-28 07:00:00,2019-01-29 00:07:12.000000000,1
27565604,R-73bf4d54,2019-01-28 07:00:00,2019-01-28 12:57:00.000000000,0
27585963,R-8fdff50b,2019-01-28 07:00:00,2019-01-28 21:45:36.000000000,1
20276394,R-d671dd0c,2019-01-28 07:00:00,2019-01-28 20:22:48.000000000,0
33107659,R-be402870,2019-01-28 07:00:00,2019-01-28 16:00:36.000000000,0
30742689,R-6cc04ba7,2019-01-28 07:00:00,2019-01-29 00:16:48.000000000,0
24859292,R-17959662,2019-01-28 07:00:00,2019-01-28 17:01:12.000000000,0
16668142,R-bf178cf6,2019-01-28 07:00:00,2019-01-29 03:58:48.000000000,1
29349534,R-a484736d,2019-01-28 07:00:00,2019-01-28 15:23:24.000000000,0
68645374,R-b377efd2,2019-01-28 07:00:00,2019-01-29 03:19:48.000000000,1
98891327,R-d6eee989,2019-01-28 07:00:00,2019-01-28 20:45:36.000000000,0
12240406,R-4400f474,2019-01-28 07:00:00,2019-01-28 15:58:12.000000000,0
33250272,R-18e69a70,2019-01-28 07:00:00,2019-01-28 19:09:00.000000000,0
27188149,R-cd40b0a3,2019-01-28 07:00:00,2019-01-29 06:02:24.000000000,1
26739096,R-2a628853,2019-01-28 07:00:00,2019-01-29 05:28:12.000000000,1
46115322,R-70e1a1d2,2019-01-28 07:00:00,2019-01-28 23:17:23.999999999,0
30137411,R-ddae5148,2019-01-28 07:00:00,2019-01-28 17:12:36.000000000,0
22695998,R-39ef4a80,2019-01-28 07:00:00,2019-01-28 17:20:24.000000000,1
22239531,R-98c96c74,2019-01-28 07:00:00,2019-01-28 20:21:36.000000000,0
16560736,R-9d0d552b,2019-01-28 07:00:00,2019-01-28 23:21:36.000000000,0
11911595,R-52a848cc,2019-01-28 07:00:00,2019-01-28 15:55:12.000000000,0
30822651,R-ea2d09d2,2019-01-28 07:00:00,2019-01-28 14:24:36.000000000,0
19970766,R-4c56fb2a,2019-01-28 07:00:00,2019-01-28 21:21:00.000000000,1
15821176,R-dc4a95bc,2019-01-28 07:00:00,2019-01-28 14:20:24.000000000,0
15771794,R-797b4fe6,2019-01-28 07:00:00,2019-01-28 20:16:12.000000000,0
14902476,R-641f7e46,2019-01-28 07:00:00,2019-01-28 22:22:48.000000000,0
11889158,R-ffa2660a,2019-01-28 07:00:00,2019-01-28 15:04:12.000000000,0
30302867,R-dcbddbb7,2019-01-28 07:00:00,2019-01-29 01:39:00.000000000,1
51580610,R-c9fb5579,2019-01-28 07:00:00,2019-01-28 19:19:12.000000000,0
24681381,R-bd810337,2019-01-28 07:00:00,2019-01-28 18:32:24.000000000,0
15421875,R-a3eb6c09,2019-01-28 07:00:00,2019-01-28 22:31:12.000000000,1
99981667,R-096f2651,2019-01-28 07:00:00,2019-01-28 15:57:36.000000000,0
41713749,R-128e4f46,2019-01-28 07:00:00,2019-01-28 13:54:00.000000000,0
25017099,R-83e4afd1,2019-01-28 07:00:00,2019-01-28 12:12:36.000000000,1
31028955,R-34abf26b,2019-01-28 07:00:00,2019-01-28 18:16:12.000000000,0
18507407,R-603ebf51,2019-01-28 07:00:00,2019-01-29 06:46:48.000000000,1
96814728,R-abbf83d1,2019-01-28 07:00:00,2019-01-28 22:05:24.000000000,0
26687586,R-4c49df96,2019-01-28 07:00:00,2019-01-28 16:07:48.000000000,0
16550307,R-33d539f6,2019-01-28 07:00:00,2019-01-29 06:42:36.000000000,1
26165649,R-3b99b000,2019-01-28 07:00:00,2019-01-29 02:45:36.000000000,1
23898198,R-ab238e4b,2019-01-28 07:00:00,2019-01-29 04:49:48.000000000,0
25805634,R-fbbc2b2b,2019-01-28 07:00:00,2019-01-29 05:07:48.000000000,1
24774056,R-5490d8a5,2019-01-28 07:00:00,2019-01-28 20:45:36.000000000,0
27867488,R-89de436a,2019-01-28 07:00:00,2019-01-28 17:03:36.000000000,0
62119001,R-5941a689,2019-01-28 07:00:00,2019-01-28 15:58:48.000000000,1
31057269,R-621e1bd3,2019-01-28 07:00:00,2019-01-29 05:02:24.000000000,1
46619422,R-ff1f3407,2019-01-28 07:00:00,2019-01-29 03:00:00.000000000,1
22112064,R-2f8939a6,2019-01-28 07:00:00,2019-01-28 18:27:00.000000000,0
20724268,R-38961b65,2019-01-28 07:00:00,2019-01-28 16:30:36.000000000,0
53208128,R-8b4e7cd7,2019-01-28 07:00:00,2019-01-29 01:31:48.000000000,0
16618542,R-e56c34fd,2019-01-28 07:00:00,2019-01-28 12:39:36.000000000,0
21928760,R-ccaa39f5,2019-01-28 07:00:00,2019-01-28 21:31:48.000000000,0
30458082,R-2278e851,2019-01-28 07:00:00,2019-01-29 05:12:00.000000000,0
24034677,R-4306d560,2019-01-28 07:00:00,2019-01-28 13:36:00.000000000,0
17260588,R-a00ff8f8,2019-01-28 07:00:00,2019-01-28 18:05:24.000000000,1
73014961,R-cad78ef9,2019-01-28 07:00:00,2019-01-28 10:06:00.000000000,1
24859831,R-bfa68e94,2019-01-28 07:00:00,2019-01-28 12:15:00.000000000,0
33677790,R-4fa122f9,2019-01-28 07:00:00,2019-01-29 05:24:36.000000000,0
15000219,R-7b8aaa81,2019-01-28 07:00:00,2019-01-28 09:40:48.000000000,0
29121693,R-20c2bd00,2019-01-28 07:00:00,2019-01-28 21:15:36.000000000,0
19695271,R-5f7191f0,2019-01-28 07:00:00,2019-01-28 21:48:00.000000000,0
26911166,R-be6be7d0,2019-01-28 07:00:00,2019-01-28 14:17:23.999999999,0
17036941,R-4add6abc,2019-01-28 07:00:00,2019-01-28 15:34:11.999999999,1
11232163,R-fb0aadc4,2019-01-28 07:00:00,2019-01-29 01:37:12.000000000,1
14223048,R-9e9cc6a6,2019-01-28 07:00:00,2019-01-28 10:51:36.000000000,0
14720175,R-36568dba,2019-01-28 07:00:00,2019-01-28 13:56:24.000000000,0
14732208,R-e2802cdf,2019-01-28 07:00:00,2019-01-28 13:27:00.000000000,0
26768431,R-5f8d391d,2019-01-28 07:00:00,2019-01-28 08:12:36.000000000,0
61926000,R-18965ef0,2019-01-28 07:00:00,2019-01-29 01:07:48.000000000,1
31562809,R-7e44a2ef,2019-01-28 07:00:00,2019-01-28 15:35:24.000000000,0
69417303,R-d52fc715,2019-01-28 07:00:00,2019-01-28 08:22:48.000000000,0
81874052,R-7e641681,2019-01-28 07:00:00,2019-01-29 01:03:00.000000000,1
31139762,R-132d1044,2019-01-28 07:00:00,2019-01-28 19:49:12.000000000,0
18264020,R-98098e04,2019-01-28 07:00:00,2019-01-28 21:28:12.000000000,0
11370323,R-4e70c06b,2019-01-28 07:00:00,2019-01-28 20:31:12.000000000,1
71137292,R-c2332a62,2019-01-28 07:00:00,2019-01-29 04:02:24.000000000,0
12052665,R-9186d04a,2019-01-28 07:00:00,2019-01-28 15:58:12.000000000,0
28973978,R-3032cbd7,2019-01-28 07:00:00,2019-01-28 17:03:36.000000000,0
88471068,R-ef63240c,2019-01-28 07:00:00,2019-01-28 10:25:48.000000000,0
42486624,R-c9cbd2ea,2019-01-28 07:00:00,2019-01-29 03:30:00.000000000,1
15081964,R-42d36010,2019-01-28 07:00:00,2019-01-28 22:03:36.000000000,0
12156651,R-2906397d,2019-01-28 07:00:00,2019-01-28 20:59:24.000000000,1
12602955,R-531c5ac7,2019-01-28 07:00:00,2019-01-28 23:47:24.000000000,0
12642421,R-7478870d,2019-01-28 07:00:00,2019-01-28 14:21:00.000000000,1
66265520,R-a74dad3f,2019-01-28 07:00:00,2019-01-28 08:21:00.000000000,0
40030230,R-48498705,2019-01-28 07:00:00,2019-01-28 15:37:48.000000000,0
32255566,R-863d8c02,2019-01-28 07:00:00,2019-01-28 13:10:48.000000000,0
65204544,R-c49e84ad,2019-01-28 07:00:00,2019-01-28 14:41:24.000000000,0
24350497,R-4eea0b03,2019-01-28 07:00:00,2019-01-28 21:32:24.000000000,0
31295807,R-c0cd8c50,2019-01-28 07:00:00,2019-01-28 12:22:12.000000000,0
22209237,R-447677c5,2019-01-28 07:00:00,2019-01-28 12:22:48.000000000,0
81965280,R-746ebe70,2019-01-28 07:00:00,2019-01-28 09:09:00.000000000,0
32554054,R-31979631,2019-01-28 07:00:00,2019-01-28 11:17:23.999999999,0
29077811,R-cfc0a711,2019-01-28 07:00:00,2019-01-29 06:07:12.000000000,1
16815307,R-c3d9f83b,2019-01-28 07:00:00,2019-01-28 08:31:48.000000000,0
29780011,R-52212742,2019-01-28 07:00:00,2019-01-28 18:42:00.000000000,0
89718833,R-b67ea4aa,2019-01-28 07:00:00,2019-01-28 23:40:48.000000000,0
30977437,R-30242836,2019-01-28 07:00:00,2019-01-28 17:15:00.000000000,1
10990009,R-042e208b,2019-01-28 07:00:00,2019-01-28 13:55:12.000000000,0
25385693,R-2f3540c8,2019-01-28 07:00:00,2019-01-28 23:33:00.000000000,0
13631150,R-eb2d25ec,2019-01-28 07:00:00,2019-01-28 13:27:00.000000000,0
31825609,R-922c921c,2019-01-28 07:00:00,2019-01-28 10:51:36.000000000,0
18850246,R-8095c809,2019-01-28 07:00:00,2019-01-28 11:09:00.000000000,1
23496275,R-42eaa680,2019-01-28 07:00:00,2019-01-28 11:07:12.000000000,0
15561135,R-c3f99863,2019-01-28 07:00:00,2019-01-28 23:08:24.000000000,1
14698380,R-7ea6f0fd,2019-01-28 07:00:00,2019-01-28 13:40:12.000000000,0
22748353,R-173ee297,2019-01-28 07:00:00,2019-01-28 09:09:00.000000000,0
10455714,R-b95fb5e1,2019-01-28 07:00:00,2019-01-28 23:03:36.000000000,0
27887726,R-127f7d6d,2019-01-28 07:00:00,2019-01-28 18:19:12.000000000,0
31770381,R-0e4cf867,2019-01-28 07:00:00,2019-01-29 00:52:48.000000000,1
29299682,R-f7354e9c,2019-01-28 07:00:00,2019-01-28 20:11:24.000000000,0
24964335,R-314ccc79,2019-01-28 07:00:00,2019-01-29 01:50:24.000000000,1
30147233,R-7075aabf,2019-01-28 07:00:00,2019-01-28 19:09:00.000000000,0
14316933,R-a4c11ba8,2019-01-28 07:00:00,2019-01-28 15:58:48.000000000,0
18910102,R-a0780ecb,2019-01-28 07:00:00,2019-01-28 10:25:48.000000000,0
19194234,R-c856fa6a,2019-01-28 07:00:00,2019-01-29 01:10:48.000000000,1
21949967,R-d87e53cd,2019-01-28 07:00:00,2019-01-28 20:38:24.000000000,0
14046819,R-1dbdf62e,2019-01-28 07:00:00,2019-01-28 19:03:00.000000000,1
31669111,R-d9164eb4,2019-01-28 07:00:00,2019-01-28 22:51:00.000000000,0
41638642,R-5eb1238b,2019-01-28 07:00:00,2019-01-28 11:15:00.000000000,0
24356102,R-0f1df569,2019-01-28 07:00:00,2019-01-28 09:04:48.000000000,0
21162393,R-2c55aa05,2019-01-28 07:00:00,2019-01-28 18:15:36.000000000,0
16959470,R-d50d5abd,2019-01-28 07:00:00,2019-01-28 10:43:48.000000000,1
25366317,R-04154a1b,2019-01-28 07:00:00,2019-01-28 12:55:12.000000000,0
76304377,R-fab4444d,2019-01-28 07:00:00,2019-01-29 00:55:12.000000000,1
73474297,R-79f556b4,2019-01-28 07:00:00,2019-01-28 13:48:36.000000000,1
10363832,R-8f496026,2019-01-28 07:00:00,2019-01-28 09:39:00.000000000,0
50812426,R-a08baf8e,2019-01-28 07:00:00,2019-01-29 03:18:00.000000000,1
68963717,R-0ccbf205,2019-01-28 07:00:00,2019-01-28 22:22:48.000000000,1
30973015,R-42e2fe1b,2019-01-28 07:00:00,2019-01-29 02:42:36.000000000,1
26142889,R-66b8d014,2019-01-28 07:00:00,2019-01-28 13:34:47.999999999,0
19980822,R-8e2bfe7e,2019-01-28 07:00:00,2019-01-28 19:01:48.000000000,0
16825520,R-3b962dee,2019-01-28 07:00:00,2019-01-28 09:27:00.000000000,0
15506849,R-05f9858a,2019-01-28 07:00:00,2019-01-29 01:21:00.000000000,1
91138034,R-e94fe988,2019-01-28 07:00:00,2019-01-29 03:15:36.000000000,1
33014292,R-1b7d4b68,2019-01-28 07:00:00,2019-01-29 03:10:48.000000000,1
27274345,R-863b499b,2019-01-28 07:00:00,2019-01-28 10:07:48.000000000,0
33867840,R-eaef7c11,2019-01-28 07:00:00,2019-01-28 18:55:12.000000000,0
87511111,R-1bdecb65,2019-01-28 07:00:00,2019-01-29 02:52:48.000000000,1
10747274,R-ba512bcb,2019-01-28 07:00:00,2019-01-28 10:10:12.000000000,0
26079111,R-8adb758d,2019-01-28 07:00:00,2019-01-28 15:31:12.000000000,0
24929825,R-3d1310d5,2019-01-28 07:00:00,2019-01-28 18:45:00.000000000,0
10048865,R-1d7b758f,2019-01-28 07:00:00,2019-01-28 08:03:36.000000000,0
58330582,R-187fd321,2019-01-28 07:00:00,2019-01-29 03:30:00.000000000,1
14875808,R-644de1e7,2019-01-28 07:00:00,2019-01-29 01:10:48.000000000,1
21111802,R-2ef46b2a,2019-01-28 07:00:00,2019-01-28 14:12:00.000000000,0
32501985,R-e6e370fb,2019-01-28 07:00:00,2019-01-28 13:43:12.000000000,0
39847672,R-49efe65a,2019-01-28 07:00:00,2019-01-28 15:41:24.000000000,0
13792231,R-061dfd21,2019-01-28 07:00:00,2019-01-28 21:11:24.000000000,0
60567423,R-f363ad37,2019-01-28 07:00:00,2019-01-29 02:32:24.000000000,1
21011340,R-b92323c1,2019-01-28 07:00:00,2019-01-29 05:07:48.000000000,1
28389523,R-5015472f,2019-01-28 07:00:00,2019-01-29 02:52:12.000000000,1
32206692,R-50bfc0ce,2019-01-28 07:00:00,2019-01-28 19:49:48.000000000,0
10630400,R-5121d12e,2019-01-28 07:00:00,2019-01-28 22:32:24.000000000,0
56498624,R-2872a40d,2019-01-28 07:00:00,2019-01-28 22:45:36.000000000,0
96362807,R-9cbea6f8,2019-01-28 07:00:00,2019-01-28 16:50:24.000000000,0
31794890,R-df21f3b0,2019-01-28 07:00:00,2019-01-28 22:03:36.000000000,0
13927774,R-4f3348bf,2019-01-28 07:00:00,2019-01-28 12:47:24.000000000,1
31003220,R-49b1efdc,2019-01-28 07:00:00,2019-01-29 04:56:24.000000000,1
30794834,R-8a54e705,2019-01-28 07:00:00,2019-01-28 13:43:12.000000000,0
61292553,R-2c02b253,2019-01-28 07:00:00,2019-01-28 11:45:36.000000000,0
27121057,R-9bd9f2c0,2019-01-28 07:00:00,2019-01-29 01:54:36.000000000,1
10375958,R-ed1094fd,2019-01-28 07:00:00,2019-01-28 22:13:12.000000000,0
91877740,R-3f7d0338,2019-01-28 07:00:00,2019-01-28 23:49:48.000000000,0
13131138,R-6f75153b,2019-01-28 07:00:00,2019-01-28 21:27:00.000000000,1
32984940,R-5eaf26f3,2019-01-28 07:00:00,2019-01-28 11:05:24.000000000,0
22622421,R-683d2131,2019-01-28 07:00:00,2019-01-28 14:00:36.000000000,0
29008685,R-7be225da,2019-01-28 07:00:00,2019-01-28 21:48:36.000000000,0
71734543,R-bf33b15f,2019-01-28 07:00:00,2019-01-28 11:02:24.000000000,0
29569473,R-efef4c8b,2019-01-28 07:00:00,2019-01-28 09:18:36.000000000,0
33788665,R-91e5f4ae,2019-01-28 07:00:00,2019-01-28 11:37:12.000000000,0
22376424,R-a61d33ae,2019-01-28 07:00:00,2019-01-28 14:12:00.000000000,0
32864873,R-65396d9f,2019-01-28 07:00:00,2019-01-29 06:02:24.000000000,1
28678505,R-ece28f05,2019-01-28 07:00:00,2019-01-29 05:02:24.000000000,1
14310127,R-bcc0bd19,2019-01-28 07:00:00,2019-01-28 22:03:36.000000000,0
45395833,R-2d8055b0,2019-01-28 07:00:00,2019-01-28 20:38:24.000000000,1
48123356,R-75aaf5e7,2019-01-28 07:00:00,2019-01-28 14:12:00.000000000,0
28713449,R-bfb7594c,2019-01-28 07:00:00,2019-01-28 09:42:36.000000000,0
18611599,R-4f7d3ba1,2019-01-28 07:00:00,2019-01-28 10:03:00.000000000,0
69577118,R-e45a1037,2019-01-28 07:00:00,2019-01-28 17:37:48.000000000,0
10509722,R-e3eaf82c,2019-01-28 07:00:00,2019-01-28 21:24:36.000000000,1
12492275,R-4d374853,2019-01-28 07:00:00,2019-01-28 22:06:36.000000000,1
21539260,R-4c68d858,2019-01-28 07:00:00,2019-01-28 23:22:48.000000000,0
40072775,R-94fccb4a,2019-01-28 07:00:00,2019-01-28 14:43:12.000000000,0
90225505,R-bfde2758,2019-01-28 07:00:00,2019-01-29 03:09:00.000000000,1
28921384,R-db46cb70,2019-01-28 07:00:00,2019-01-28 18:06:36.000000000,1
25558384,R-7dfe2c77,2019-01-28 07:00:00,2019-01-28 21:12:36.000000000,0
31955961,R-6a15699a,2019-01-28 07:00:00,2019-01-28 15:46:48.000000000,0
14840940,R-d911ffd2,2019-01-28 07:00:00,2019-01-28 20:33:00.000000000,0
21945481,R-df82caa8,2019-01-28 07:00:00,2019-01-28 10:09:00.000000000,0
80470212,R-50323e08,2019-01-28 07:00:00,2019-01-29 04:09:00.000000000,1
74054998,R-1eb5f5f2,2019-01-28 07:00:00,2019-01-28 12:25:48.000000000,1
12155785,R-80b8819b,2019-01-28 07:00:00,2019-01-28 11:38:24.000000000,0
17743573,R-a49eac13,2019-01-28 07:00:00,2019-01-29 00:49:48.000000000,1
31937037,R-63cfd788,2019-01-28 07:00:00,2019-01-28 20:06:36.000000000,0
11968468,R-9439d314,2019-01-28 07:00:00,2019-01-28 21:50:24.000000000,0
63036432,R-e2033d5f,2019-01-28 07:00:00,2019-01-28 20:34:47.999999999,0
50064164,R-4cfcd3c6,2019-01-28 07:00:00,2019-01-28 11:08:24.000000000,0
75500652,R-13ae31fc,2019-01-28 07:00:00,2019-01-28 12:27:00.000000000,0
95696710,R-23cad392,2019-01-28 07:00:00,2019-01-28 20:31:12.000000000,0
14638240,R-8951579d,2019-01-28 07:00:00,2019-01-28 11:03:36.000000000,0
30423343,R-95f8d290,2019-01-28 07:00:00,2019-01-28 09:06:00.000000000,0
16325476,R-cdde159d,2019-01-28 07:00:00,2019-01-28 13:31:48.000000000,0
23060231,R-c71e40ee,2019-01-28 07:00:00,2019-01-28 14:06:36.000000000,0
80740040,R-abc9e78b,2019-01-28 07:00:00,2019-01-29 05:28:12.000000000,1
22305237,R-9b9e505b,2019-01-28 07:00:00,2019-01-29 03:00:00.000000000,1
52057455,R-dbf62bdb,2019-01-28 07:00:00,2019-01-28 20:59:24.000000000,0
29781564,R-46993433,2019-01-28 07:00:00,2019-01-28 19:03:00.000000000,1
21999423,R-a6faaa76,2019-01-28 07:00:00,2019-01-28 13:43:12.000000000,0
38811305,R-bb7dd17d,2019-01-28 07:00:00,2019-01-28 09:42:36.000000000,0
21071765,R-4f2e8b29,2019-01-28 07:00:00,2019-01-28 12:45:00.000000000,0
29303248,R-c62a77a8,2019-01-28 07:00:00,2019-01-28 15:33:36.000000000,0
29106045,R-357c2068,2019-01-28 07:00:00,2019-01-28 20:09:00.000000000,0
14232365,R-ae942d3f,2019-01-28 07:00:00,2019-01-28 22:36:00.000000000,0
21243568,R-8ba4242b,2019-01-28 07:00:00,2019-01-28 21:24:00.000000000,1
83958550,R-0f15ad6f,2019-01-28 07:00:00,2019-01-28 13:19:12.000000000,0
33171837,R-553cacdb,2019-01-28 07:00:00,2019-01-29 01:46:48.000000000,1
14849907,R-8ff40b97,2019-01-28 07:00:00,2019-01-28 16:25:12.000000000,0
72777903,R-fd52f991,2019-01-28 07:00:00,2019-01-29 00:55:12.000000000,0
21597980,R-018eecd6,2019-01-28 07:00:00,2019-01-28 18:45:36.000000000,0
14370115,R-f03e5d6a,2019-01-28 07:00:00,2019-01-29 00:10:48.000000000,0
17464939,R-229b6498,2019-01-28 07:00:00,2019-01-28 15:48:00.000000000,0
24287743,R-543a4869,2019-01-28 07:00:00,2019-01-29 06:15:36.000000000,0
23138031,R-9a508f91,2019-01-28 07:00:00,2019-01-28 16:01:48.000000000,0
99568033,R-73635a24,2019-01-28 07:00:00,2019-01-28 13:21:36.000000000,1
25645401,R-6e0546c8,2019-01-28 07:00:00,2019-01-29 03:33:36.000000000,0
41046509,R-ad41fea2,2019-01-28 07:00:00,2019-01-29 00:50:24.000000000,1
84769150,R-4abab40d,2019-01-28 07:00:00,2019-01-29 02:20:24.000000000,0
88231513,R-24d648df,2019-01-28 07:00:00,2019-01-28 23:00:36.000000000,0
32898016,R-24b79af3,2019-01-28 07:00:00,2019-01-28 12:44:24.000000000,0
10495266,R-c3929608,2019-01-28 07:00:00,2019-01-28 16:27:36.000000000,0
13172330,R-9795c129,2019-01-28 07:00:00,2019-01-28 23:45:00.000000000,0
14407628,R-0547073c,2019-01-28 07:00:00,2019-01-28 12:43:48.000000000,1
25523248,R-f782724c,2019-01-28 07:00:00,2019-01-28 11:55:48.000000000,1
12515055,R-92e4c6e3,2019-01-28 07:00:00,2019-01-28 10:57:00.000000000,0
24763016,R-1aaf035b,2019-01-28 07:00:00,2019-01-28 15:19:12.000000000,1
30423832,R-f8b24663,2019-01-28 07:00:00,2019-01-28 23:47:24.000000000,1
44329842,R-d053f5bc,2019-01-28 07:00:00,2019-01-28 22:51:00.000000000,0
50632770,R-800e2702,2019-01-28 07:00:00,2019-01-28 15:41:24.000000000,1
23679896,R-35ca9198,2019-01-28 07:00:00,2019-01-28 10:03:00.000000000,0
98191873,R-de294790,2019-01-28 07:00:00,2019-01-28 12:45:00.000000000,0
30594654,R-37d04d1e,2019-01-28 07:00:00,2019-01-28 20:16:48.000000000,0
16311717,R-e1268699,2019-01-28 07:00:00,2019-01-28 23:19:48.000000000,0
18441286,R-e96a1ff1,2019-01-28 07:00:00,2019-01-28 22:13:12.000000000,0
16928992,R-63bd6f39,2019-01-28 07:00:00,2019-01-29 01:52:48.000000000,0
22154304,R-5a3ccfe6,2019-01-28 07:00:00,2019-01-28 17:01:12.000000000,0
27433073,R-70268c8c,2019-01-28 07:00:00,2019-01-29 05:03:36.000000000,0
33516218,R-6f04f0ff,2019-01-28 07:00:00,2019-01-28 20:28:12.000000000,0
18463805,R-ef0d3977,2019-01-28 07:00:00,2019-01-28 13:12:36.000000000,0
33546317,R-c970877c,2019-01-28 07:00:00,2019-01-28 11:22:12.000000000,0
25155294,R-36697959,2019-01-28 07:00:00,2019-01-28 12:44:24.000000000,0
18855810,R-d47cb217,2019-01-28 07:00:00,2019-01-28 14:37:12.000000000,0
31403868,R-d94e91af,2019-01-28 07:00:00,2019-01-29 03:45:00.000000000,1
11098873,R-0e3ff935,2019-01-28 07:00:00,2019-01-28 21:28:12.000000000,0
11548897,R-31f07845,2019-01-28 07:00:00,2019-01-28 11:31:48.000000000,0
17407709,R-f272a7a2,2019-01-28 07:00:00,2019-01-28 19:46:48.000000000,1
31807145,R-dff6ba9a,2019-01-28 07:00:00,2019-01-28 17:41:24.000000000,0
16991743,R-6717548a,2019-01-28 07:00:00,2019-01-28 11:36:00.000000000,0
59301367,R-ebd8d425,2019-01-28 07:00:00,2019-01-28 13:16:48.000000000,0
20339561,R-125ec326,2019-01-28 07:00:00,2019-01-28 14:37:12.000000000,0
87277280,R-a8bab748,2019-01-28 07:00:00,2019-01-28 19:26:24.000000000,0
31057971,R-8fd7444d,2019-01-28 07:00:00,2019-01-28 10:55:12.000000000,0
27998086,R-254cd68e,2019-01-28 07:00:00,2019-01-28 13:17:23.999999999,1
31534922,R-bebd368c,2019-01-28 07:00:00,2019-01-28 19:22:12.000000000,0
27668566,R-b827dbcd,2019-01-28 07:00:00,2019-01-28 15:24:00.000000000,0
25314663,R-7e7803e7,2019-01-28 07:00:00,2019-01-29 04:20:24.000000000,1
29378614,R-a27dcdaa,2019-01-28 07:00:00,2019-01-28 18:30:36.000000000,0
26768849,R-193595bb,2019-01-28 07:00:00,2019-01-28 21:55:48.000000000,0
57182671,R-3a05b595,2019-01-28 07:00:00,2019-01-28 23:17:23.999999999,0
15673353,R-c29b1cbb,2019-01-28 07:00:00,2019-01-28 18:27:00.000000000,0
28775989,R-562f1149,2019-01-28 07:00:00,2019-01-28 14:21:00.000000000,0
23236058,R-324bffb1,2019-01-28 07:00:00,2019-01-28 11:15:00.000000000,0
22563920,R-47aae3c4,2019-01-28 07:00:00,2019-01-28 21:11:24.000000000,0
26511178,R-b717c20b,2019-01-28 07:00:00,2019-01-28 17:37:48.000000000,1
26753518,R-d5cb9f82,2019-01-28 07:00:00,2019-01-28 15:33:36.000000000,0
10787409,R-0bac03b2,2019-01-28 07:00:00,2019-01-28 20:16:48.000000000,0
19571575,R-6f2f34a8,2019-01-28 07:00:00,2019-01-28 13:04:48.000000000,1
23309143,R-0c4d6436,2019-01-28 07:00:00,2019-01-28 20:27:36.000000000,0
19112093,R-5f702eb3,2019-01-28 07:00:00,2019-01-28 12:51:00.000000000,0
33710423,R-229b9412,2019-01-28 07:00:00,2019-01-28 10:43:12.000000000,0
90863204,R-22b0aa6f,2019-01-28 07:00:00,2019-01-29 04:16:12.000000000,1
31454477,R-198829ff,2019-01-28 07:00:00,2019-01-28 17:55:48.000000000,0
22421199,R-483bf9db,2019-01-28 07:00:00,2019-01-28 09:03:36.000000000,1
27082207,R-ec3ad78d,2019-01-28 07:00:00,2019-01-29 05:04:12.000000000,0
35580954,R-f48d48bf,2019-01-28 07:00:00,2019-01-28 09:12:36.000000000,1
31642729,R-abac2639,2019-01-28 07:00:00,2019-01-28 11:35:24.000000000,0
44897730,R-8859b2f1,2019-01-28 07:00:00,2019-01-29 05:38:24.000000000,0
79540804,R-8e44bfd3,2019-01-28 07:00:00,2019-01-28 08:34:47.999999999,1
22563087,R-af1d28da,2019-01-28 07:00:00,2019-01-28 20:12:00.000000000,1
23736018,R-b3a6d415,2019-01-28 07:00:00,2019-01-28 22:28:48.000000000,1
63115903,R-d3affc50,2019-01-28 07:00:00,2019-01-28 15:25:12.000000000,0
18882093,R-4a6076e6,2019-01-28 07:00:00,2019-01-28 14:46:48.000000000,0
28006103,R-f2bb3ab3,2019-01-28 07:00:00,2019-01-29 00:45:00.000000000,1
31923822,R-9d23e1a0,2019-01-28 07:00:00,2019-01-28 11:45:36.000000000,0
27624262,R-d9eff913,2019-01-28 07:00:00,2019-01-28 12:40:48.000000000,0
32648498,R-f8aefe01,2019-01-28 07:00:00,2019-01-28 12:24:36.000000000,0
11996989,R-2e1e7bd2,2019-01-28 07:00:00,2019-01-28 09:10:48.000000000,0
16654459,R-0d5b630e,2019-01-28 07:00:00,2019-01-29 00:17:23.999999999,1
13439737,R-ea0cd0ac,2019-01-28 07:00:00,2019-01-28 14:42:00.000000000,0
83302529,R-6678a9aa,2019-01-28 07:00:00,2019-01-28 07:25:48.000000000,0
29061230,R-7fec0c69,2019-01-28 07:00:00,2019-01-29 00:12:36.000000000,1
81904066,R-689db453,2019-01-28 07:00:00,2019-01-28 19:07:48.000000000,0
33246891,R-d2478f58,2019-01-28 07:00:00,2019-01-28 22:48:36.000000000,1
22220018,R-219cc33b,2019-01-28 07:00:00,2019-01-28 20:16:48.000000000,0
27565289,R-a6a6aaf5,2019-01-28 07:00:00,2019-01-29 03:07:48.000000000,0
61318546,R-c9f0bd06,2019-01-28 07:00:00,2019-01-28 17:12:36.000000000,0
